1000 = [658, 642, 632, 664, 662, 636, 616, 652, 666, 640, 632, 650, 668, 632, 630, 646, 648, 664, 640, 654, 642, 652, 642, 624, 656, 630, 658, 648, 646, 634, 632, 636, 652, 642, 628, 638, 644, 646, 644, 650, 654, 642, 662, 642, 652, 630, 646, 652, 666, 666, 652, 656, 646, 652, 640, 644, 656, 650, 632, 644, 666, 630, 616, 636, 654, 650, 626, 650, 654, 652, 656, 632, 664, 656, 662, 662, 648, 630, 634, 650, 634, 630, 636, 630, 612, 656, 636, 626, 650, 668, 644, 642, 626, 624, 634, 632, 640, 628, 650, 658, 650, 632, 640, 652, 644, 640, 656, 642, 652, 638, 656, 664, 644, 644, 666, 656, 652, 620, 660, 654, 668, 654, 666, 636, 646, 606, 656, 622, 644, 652, 612, 644, 634, 650, 668, 658, 648, 654, 644, 648, 650, 612, 654, 660, 614, 632, 658, 660, 642, 642, 658, 660, 650, 654, 604, 614, 656, 638, 658, 642, 644, 642, 654, 644, 652, 632, 636, 618, 644, 654, 654, 644, 660, 640, 622, 654, 636, 636, 666, 650, 652, 644, 632, 634, 622, 662, 638, 654, 630, 644, 642, 662, 626, 638, 644, 654, 628, 634, 648, 656, 628, 654, 660, 654, 660, 658, 658, 644, 646, 610, 646, 656, 668, 656, 648, 648, 656, 640, 646, 656, 590, 630, 648, 602, 660, 650, 656, 656, 640, 658, 620, 652, 624, 658, 654, 652, 634, 630, 658, 660, 640, 624, 648, 656, 626, 610, 642, 646, 650, 654, 646, 638, 662, 656, 662, 652, 648, 654, 632, 644, 648, 632, 634, 638, 646, 638, 630, 632, 654, 646, 656, 628, 634, 652, 656, 662, 626, 656, 628, 656, 646, 664, 644, 656, 644, 614, 650, 628, 664, 654, 644, 648, 642, 644, 672, 640, 642, 636, 650, 660, 654, 654, 638, 626, 658, 652, 616, 662, 652, 648, 652, 650, 642, 654, 652, 640, 642, 648, 660, 670, 662, 630, 614, 646, 644, 646, 614, 652, 664, 654, 646, 656, 636, 652, 658, 618, 608, 660, 632, 636, 650, 630, 648, 646, 648, 656, 650, 644, 632, 666, 626, 666, 648, 634, 630, 636, 662, 660, 662, 642, 640, 634, 630, 652, 668, 620, 664, 656, 650, 652, 640, 658, 620, 622, 648, 640, 650, 656, 652, 654, 642, 640, 632, 648, 666, 636, 656, 634, 640, 650, 628, 654, 646, 620, 634, 650, 646, 658, 656, 654, 658, 648, 654, 662, 662, 640, 656, 632, 632, 660, 630, 628, 646, 658, 650, 652, 648, 656, 634, 654, 644, 654, 654, 644, 618, 652, 646, 626, 662, 608, 620, 656, 640, 658, 662, 630, 654, 624, 646, 648, 648, 620, 636, 646, 648, 630, 620, 648, 636, 660, 648, 642, 632, 652, 646, 650, 660, 638, 658, 640, 642, 622, 654, 638, 646, 626, 632, 640, 660, 644, 658, 640, 628, 646, 628, 656, 622, 602, 654, 628, 658, 650, 628, 652, 652, 648, 640, 642, 660, 642, 662, 648, 640, 646, 642, 668, 626, 648, 654, 650]
2000 = [624, 640, 636, 626, 632, 648, 628, 632, 640, 642, 656, 654, 636, 622, 614, 642, 640, 666, 630, 604, 638, 636, 606, 660, 630, 650, 650, 638, 628, 616, 638, 640, 664, 642, 626, 628, 638, 644, 640, 630, 650, 656, 624, 612, 628, 622, 642, 634, 628, 618, 608, 608, 642, 648, 636, 640, 632, 652, 632, 630, 618, 648, 638, 600, 644, 632, 628, 632, 636, 624, 658, 618, 650, 634, 634, 630, 636, 642, 636, 648, 646, 630, 636, 636, 644, 650, 628, 618, 658, 652, 652, 620, 650, 628, 636, 626, 652, 612, 648, 652, 628, 626, 650, 638, 624, 626, 632, 634, 650, 638, 652, 636, 624, 648, 632, 630, 630, 648, 634, 640, 636, 618, 648, 622, 650, 656, 658, 644, 618, 648, 628, 606, 640, 636, 604, 630, 628, 648, 656, 598, 634, 638, 650, 640, 644, 640, 640, 638, 640, 656, 628, 650, 656, 640, 624, 652, 648, 648, 622, 636, 626, 656, 652, 632, 644, 640, 648, 640, 638, 656, 628, 634, 646, 638, 622, 652, 628, 646, 640, 630, 634, 650, 630, 624, 640, 640, 626, 624, 626, 652, 636, 636, 646, 654, 630, 628, 640, 618, 656, 620, 644, 646, 642, 648, 632, 644, 636, 638, 640, 626, 648, 642, 636, 640, 648, 648, 644, 652, 636, 642, 626, 644, 636, 610, 656, 624, 666, 632, 646, 600, 620, 654, 618, 634, 632, 636, 656, 632, 626, 650, 648, 634, 628, 652, 630, 658, 642, 632, 638, 656, 648, 626, 658, 626, 616, 634, 630, 646, 616, 648, 616, 628, 646, 628, 650, 648, 622, 634, 632, 628, 654, 646, 644, 632, 630, 650, 654, 650, 640, 640, 650, 636, 654, 622, 656, 616, 632, 630, 650, 640, 636, 658, 646, 626, 644, 640, 624, 630, 630, 642, 626, 640, 644, 626, 626, 646, 646, 614, 646, 648, 634, 652, 628, 614, 618, 646, 632, 624, 636, 628, 650, 618, 624, 642, 626, 648, 648, 630, 642, 658, 638, 646, 610, 638, 664, 632, 636, 644, 634, 640, 636, 664, 634, 642, 650, 626, 642, 636, 628, 646, 642, 636, 610, 628, 614, 650, 630, 642, 638, 642, 634, 630, 646, 660, 630, 644, 638, 638, 652, 640, 652, 644, 646, 638, 648, 612, 614, 642, 636, 616, 654, 638, 638, 630, 644, 634, 614, 638, 644, 636, 632, 652, 628, 620, 646, 646, 636, 640, 624, 638, 648, 650, 644, 634, 632, 626, 620, 622, 634, 640, 640, 640, 644, 642, 626, 656, 642, 644, 622, 634, 594, 624, 622, 634, 628, 636, 648, 610, 638, 600, 612, 622, 646, 628, 652, 644, 654, 642, 608, 636, 656, 656, 648, 656, 640, 604, 634, 632, 642, 646, 624, 606, 634, 630, 646, 642, 648, 638, 642, 646, 642, 630, 622, 628, 654, 654, 656, 642, 644, 624, 638, 622, 622, 634, 620, 622, 632, 638, 628, 624, 646, 610, 652, 614, 644, 646, 636, 630, 628, 602, 638, 618, 650, 644, 624, 632, 646, 646, 638, 640]
3000 = [620, 640, 624, 622, 646, 640, 648, 644, 630, 632, 644, 622, 624, 616, 634, 638, 624, 632, 636, 630, 638, 640, 648, 630, 646, 640, 636, 636, 642, 652, 636, 610, 644, 646, 640, 620, 634, 628, 638, 636, 620, 628, 628, 626, 632, 620, 628, 620, 636, 622, 646, 640, 620, 640, 630, 636, 632, 606, 642, 656, 642, 614, 624, 626, 616, 646, 628, 636, 598, 636, 626, 622, 640, 626, 610, 656, 612, 632, 630, 632, 640, 648, 642, 646, 636, 626, 626, 644, 630, 636, 638, 630, 592, 640, 634, 640, 632, 640, 634, 608, 616, 630, 628, 634, 630, 638, 624, 606, 624, 634, 642, 640, 624, 622, 618, 624, 632, 648, 640, 620, 602, 632, 634, 652, 622, 620, 648, 616, 646, 612, 648, 610, 632, 626, 610, 626, 620, 620, 634, 626, 634, 642, 624, 642, 630, 634, 618, 642, 630, 630, 632, 628, 648, 626, 636, 634, 636, 632, 636, 640, 600, 650, 636, 650, 632, 644, 636, 592, 636, 646, 634, 634, 612, 644, 628, 640, 642, 634, 646, 634, 626, 648, 638, 638, 630, 624, 642, 626, 644, 636, 618, 640, 638, 614, 642, 638, 642, 634, 632, 640, 644, 614, 650, 636, 624, 620, 636, 632, 632, 638, 652, 592, 642, 644, 626, 630, 634, 642, 646, 646, 646, 614, 636, 648, 632, 650, 632, 624, 626, 646, 606, 620, 644, 636, 648, 634, 636, 626, 640, 640, 636, 630, 636, 636, 638, 632, 640, 640, 638, 634, 622, 614, 628, 648, 630, 644, 620, 630, 644, 634, 634, 638, 634, 618, 622, 624, 636, 646, 640, 648, 630, 642, 636, 636, 630, 632, 632, 644, 642, 638, 632, 632, 620, 596, 644, 622, 620, 644, 636, 648, 638, 642, 646, 624, 630, 642, 618, 652, 638, 646, 624, 646, 630, 612, 648, 648, 646, 622, 648, 626, 642, 630, 640, 632, 628, 620, 626, 636, 650, 624, 628, 634, 642, 638, 620, 618, 644, 626, 632, 632, 648, 628, 614, 636, 640, 640, 626, 618, 648, 626, 644, 646, 630, 642, 626, 634, 606, 648, 626, 626, 624, 614, 632, 636, 620, 628, 646, 640, 622, 626, 630, 632, 634, 636, 634, 622, 636, 630, 624, 628, 626, 658, 640, 634, 642, 616, 640, 634, 626, 630, 650, 646, 638, 642, 636, 634, 636, 628, 644, 634, 650, 650, 616, 648, 648, 638, 626, 626, 628, 620, 624, 622, 640, 628, 612, 634, 602, 630, 638, 640, 638, 638, 630, 626, 632, 626, 618, 620, 636, 640, 614, 640, 638, 640, 628, 630, 632, 636, 636, 638, 638, 606, 648, 644, 628, 634, 646, 624, 644, 614, 626, 620, 634, 628, 640, 618, 622, 624, 634, 626, 654, 620, 646, 624, 632, 620, 636, 638, 628, 648, 628, 638, 638, 636, 628, 644, 638, 634, 640, 640, 642, 632, 640, 606, 630, 650, 620, 612, 644, 644, 634, 624, 644, 644, 636, 634, 636, 608, 630, 620, 634, 626, 602, 628, 618, 636, 648, 628, 630, 632]
4000 = [634, 614, 626, 634, 642, 626, 642, 648, 622, 620, 624, 636, 622, 626, 644, 630, 630, 632, 606, 630, 632, 636, 630, 612, 630, 612, 620, 642, 602, 642, 640, 650, 644, 640, 644, 644, 616, 626, 636, 642, 638, 638, 642, 630, 632, 628, 630, 632, 642, 634, 640, 632, 628, 610, 630, 624, 636, 632, 628, 616, 632, 632, 610, 630, 618, 622, 640, 614, 598, 636, 618, 648, 634, 636, 640, 622, 630, 636, 634, 622, 616, 616, 622, 636, 626, 650, 630, 622, 626, 632, 638, 648, 630, 600, 634, 626, 632, 612, 624, 636, 630, 616, 628, 634, 642, 606, 636, 614, 632, 634, 616, 644, 642, 644, 622, 624, 646, 636, 646, 642, 642, 644, 624, 598, 646, 624, 626, 614, 622, 640, 620, 640, 632, 646, 630, 630, 594, 646, 642, 624, 636, 638, 612, 598, 630, 650, 642, 624, 626, 638, 626, 646, 628, 630, 642, 634, 636, 626, 636, 622, 600, 614, 638, 604, 634, 624, 618, 626, 616, 630, 620, 620, 632, 606, 634, 604, 636, 644, 644, 614, 622, 620, 628, 640, 630, 618, 636, 632, 632, 626, 632, 642, 624, 624, 644, 646, 616, 632, 638, 632, 606, 628, 622, 642, 618, 632, 622, 632, 644, 620, 604, 628, 628, 632, 602, 608, 638, 648, 608, 630, 646, 628, 626, 644, 650, 624, 626, 626, 640, 606, 646, 626, 626, 626, 632, 628, 624, 632, 646, 626, 636, 638, 630, 630, 630, 626, 646, 648, 620, 642, 596, 614, 606, 642, 636, 626, 628, 636, 634, 642, 648, 638, 654, 642, 624, 618, 628, 628, 634, 620, 634, 618, 630, 648, 634, 618, 618, 614, 638, 640, 628, 624, 634, 634, 618, 626, 634, 638, 606, 628, 638, 642, 620, 632, 640, 626, 628, 616, 612, 630, 630, 622, 650, 626, 640, 626, 634, 630, 628, 606, 624, 630, 618, 618, 638, 632, 634, 634, 638, 624, 630, 620, 628, 628, 630, 610, 636, 626, 640, 622, 628, 624, 628, 624, 616, 634, 626, 640, 646, 614, 616, 616, 630, 618, 612, 636, 632, 640, 618, 626, 632, 648, 624, 630, 640, 636, 608, 630, 630, 622, 614, 616, 628, 640, 626, 636, 622, 646, 638, 610, 644, 640, 616, 620, 630, 638, 612, 628, 646, 618, 634, 632, 620, 630, 620, 606, 640, 614, 640, 624, 624, 644, 630, 636, 628, 632, 632, 644, 628, 640, 618, 650, 640, 618, 612, 640, 612, 624, 604, 628, 610, 636, 626, 624, 620, 630, 630, 622, 642, 630, 618, 624, 640, 626, 610, 626, 638, 614, 626, 630, 618, 628, 636, 632, 632, 642, 648, 634, 636, 626, 610, 640, 628, 650, 628, 626, 632, 618, 614, 630, 634, 632, 636, 606, 630, 644, 612, 626, 632, 640, 636, 622, 620, 626, 638, 636, 620, 630, 640, 614, 632, 630, 622, 650, 628, 630, 628, 622, 616, 624, 632, 628, 634, 642, 630, 632, 606, 612, 642, 632, 634, 618, 646, 634, 606, 628, 646, 634, 620, 654]
5000 = [620, 598, 622, 646, 620, 634, 624, 646, 620, 618, 636, 634, 624, 630, 642, 624, 622, 640, 634, 634, 624, 622, 636, 636, 638, 622, 656, 618, 628, 626, 626, 624, 608, 636, 632, 622, 632, 640, 640, 624, 654, 646, 624, 624, 646, 600, 612, 630, 624, 634, 616, 640, 630, 616, 628, 632, 636, 628, 624, 648, 628, 640, 626, 630, 634, 632, 646, 632, 618, 642, 642, 614, 630, 652, 614, 620, 626, 636, 630, 630, 636, 614, 636, 638, 612, 614, 624, 632, 612, 634, 612, 600, 620, 630, 642, 644, 626, 634, 646, 632, 626, 624, 632, 622, 612, 632, 620, 612, 640, 636, 634, 650, 612, 646, 634, 628, 642, 636, 634, 628, 626, 640, 614, 640, 622, 640, 638, 608, 642, 632, 650, 612, 628, 642, 620, 630, 626, 616, 642, 626, 616, 634, 626, 624, 622, 648, 626, 648, 642, 628, 638, 634, 626, 640, 628, 626, 616, 634, 640, 618, 614, 614, 640, 634, 630, 634, 626, 646, 624, 616, 620, 634, 644, 628, 638, 630, 626, 620, 626, 628, 620, 636, 634, 642, 626, 622, 622, 616, 640, 626, 606, 628, 638, 622, 636, 626, 646, 628, 622, 646, 624, 648, 636, 626, 638, 634, 622, 636, 624, 630, 626, 626, 636, 640, 594, 630, 636, 628, 624, 622, 636, 636, 632, 628, 626, 624, 622, 606, 606, 626, 628, 624, 636, 624, 630, 622, 628, 630, 614, 620, 632, 634, 618, 642, 634, 628, 614, 622, 626, 618, 634, 630, 640, 618, 644, 636, 634, 634, 628, 628, 608, 616, 654, 642, 630, 626, 616, 630, 632, 626, 610, 612, 638, 622, 634, 628, 638, 640, 626, 634, 612, 598, 612, 626, 610, 638, 636, 640, 618, 618, 640, 626, 634, 628, 626, 620, 624, 624, 630, 630, 644, 616, 624, 608, 618, 626, 632, 614, 642, 590, 618, 614, 640, 634, 614, 618, 616, 634, 634, 630, 616, 644, 636, 634, 626, 622, 636, 614, 632, 632, 602, 632, 618, 638, 640, 634, 608, 636, 586, 614, 636, 640, 640, 622, 594, 646, 640, 616, 636, 632, 636, 626, 638, 644, 610, 624, 602, 626, 642, 640, 634, 630, 626, 628, 620, 634, 616, 640, 628, 640, 634, 638, 616, 622, 600, 634, 618, 628, 626, 626, 638, 632, 646, 614, 638, 624, 638, 638, 626, 650, 630, 626, 634, 630, 640, 638, 642, 642, 614, 602, 622, 648, 614, 626, 624, 626, 620, 614, 618, 648, 622, 624, 634, 612, 630, 610, 626, 630, 642, 638, 632, 632, 626, 636, 640, 632, 608, 624, 620, 636, 622, 630, 626, 648, 636, 636, 634, 636, 626, 618, 630, 640, 634, 612, 630, 630, 634, 622, 644, 624, 630, 618, 614, 632, 628, 626, 630, 632, 632, 604, 632, 616, 648, 634, 632, 642, 630, 640, 612, 604, 640, 642, 604, 638, 610, 630, 620, 638, 636, 644, 616, 626, 626, 600, 608, 608, 634, 604, 608, 620, 632, 620, 618, 636, 632, 612, 634, 634, 622, 632]
6000 = [628, 630, 632, 628, 642, 634, 614, 630, 626, 628, 626, 632, 628, 602, 640, 628, 616, 624, 630, 636, 638, 622, 622, 620, 640, 612, 630, 624, 642, 622, 624, 622, 620, 606, 612, 624, 634, 634, 640, 620, 646, 636, 632, 622, 636, 626, 626, 630, 638, 622, 630, 630, 626, 628, 628, 610, 630, 626, 636, 634, 610, 628, 630, 642, 648, 638, 636, 624, 634, 642, 626, 650, 624, 632, 608, 626, 626, 638, 642, 624, 614, 598, 614, 648, 624, 642, 634, 626, 610, 610, 640, 630, 628, 638, 618, 652, 626, 624, 614, 632, 634, 626, 622, 622, 622, 614, 620, 618, 632, 632, 634, 634, 614, 636, 626, 632, 634, 616, 628, 630, 628, 638, 648, 640, 614, 620, 628, 632, 626, 634, 592, 612, 628, 636, 628, 632, 640, 650, 646, 638, 620, 624, 640, 626, 616, 610, 632, 624, 622, 604, 612, 622, 624, 610, 608, 612, 616, 628, 636, 626, 634, 632, 624, 634, 632, 626, 600, 640, 600, 630, 626, 642, 630, 622, 618, 630, 636, 640, 620, 616, 628, 620, 624, 638, 620, 620, 630, 624, 624, 618, 612, 640, 626, 636, 628, 624, 636, 626, 634, 624, 600, 612, 632, 630, 624, 628, 632, 626, 626, 626, 638, 608, 620, 626, 618, 620, 632, 636, 606, 624, 626, 612, 636, 634, 616, 622, 600, 624, 618, 628, 634, 638, 620, 640, 634, 638, 644, 618, 628, 632, 624, 626, 622, 632, 622, 620, 620, 638, 630, 632, 638, 630, 604, 632, 626, 630, 628, 620, 606, 634, 620, 640, 618, 644, 624, 596, 610, 636, 626, 640, 606, 614, 636, 626, 616, 620, 634, 606, 616, 626, 630, 608, 634, 614, 616, 592, 642, 624, 644, 636, 626, 618, 612, 628, 620, 608, 604, 626, 626, 628, 628, 616, 630, 618, 616, 632, 634, 630, 624, 646, 626, 620, 642, 620, 620, 624, 648, 618, 604, 646, 622, 628, 626, 618, 634, 634, 630, 640, 620, 634, 624, 636, 630, 626, 624, 636, 630, 646, 624, 614, 632, 624, 610, 634, 616, 626, 638, 630, 642, 640, 628, 612, 618, 634, 624, 596, 632, 612, 644, 642, 630, 622, 622, 622, 612, 642, 618, 638, 638, 626, 632, 638, 628, 626, 638, 636, 622, 624, 630, 628, 608, 630, 626, 642, 624, 628, 610, 628, 624, 632, 630, 638, 610, 620, 628, 624, 620, 624, 624, 632, 622, 624, 632, 622, 608, 624, 626, 640, 614, 618, 638, 630, 630, 616, 624, 618, 628, 622, 638, 608, 626, 616, 632, 616, 642, 614, 628, 624, 620, 636, 616, 640, 638, 634, 618, 630, 622, 628, 646, 628, 624, 622, 618, 630, 636, 624, 630, 628, 616, 622, 614, 632, 634, 646, 634, 624, 640, 626, 640, 620, 628, 644, 620, 632, 638, 636, 624, 622, 626, 628, 622, 634, 628, 626, 642, 648, 614, 598, 630, 620, 632, 626, 622, 636, 626, 638, 624, 634, 638, 634, 636, 616, 634, 646, 640, 634, 616, 614, 622, 620]
7000 = [628, 624, 624, 622, 630, 620, 620, 622, 634, 622, 606, 648, 616, 618, 630, 626, 644, 632, 626, 624, 618, 614, 614, 624, 638, 636, 616, 628, 620, 626, 622, 612, 624, 612, 624, 634, 644, 616, 630, 626, 626, 618, 638, 602, 622, 634, 634, 634, 640, 630, 624, 600, 626, 632, 608, 628, 622, 602, 622, 606, 622, 632, 630, 630, 612, 636, 632, 630, 614, 610, 614, 618, 628, 628, 626, 626, 642, 646, 626, 640, 634, 634, 640, 618, 612, 634, 624, 620, 606, 622, 632, 634, 624, 624, 622, 640, 638, 620, 628, 624, 638, 618, 614, 606, 622, 622, 628, 620, 610, 628, 638, 644, 622, 640, 632, 626, 626, 598, 624, 628, 622, 628, 622, 618, 634, 616, 610, 622, 634, 620, 636, 634, 616, 632, 626, 614, 630, 640, 624, 624, 634, 638, 604, 612, 634, 632, 634, 638, 632, 638, 624, 634, 630, 622, 630, 632, 604, 624, 634, 634, 628, 614, 638, 610, 606, 624, 630, 630, 622, 638, 620, 634, 644, 620, 626, 638, 622, 634, 586, 624, 638, 622, 628, 618, 638, 624, 620, 642, 634, 632, 630, 628, 616, 624, 632, 624, 634, 616, 626, 622, 626, 616, 636, 618, 630, 622, 610, 650, 634, 630, 630, 620, 638, 628, 636, 644, 630, 628, 634, 612, 624, 634, 606, 636, 642, 634, 626, 626, 622, 614, 622, 608, 624, 628, 632, 636, 614, 638, 626, 634, 624, 634, 634, 636, 636, 638, 632, 628, 630, 622, 612, 626, 642, 638, 644, 600, 630, 638, 638, 628, 626, 642, 640, 618, 628, 620, 600, 610, 626, 622, 642, 626, 628, 612, 630, 622, 614, 620, 620, 636, 616, 638, 618, 630, 626, 620, 636, 614, 614, 644, 624, 614, 634, 592, 620, 616, 614, 634, 632, 614, 622, 626, 630, 628, 612, 628, 630, 644, 626, 636, 626, 614, 618, 614, 618, 632, 602, 638, 624, 634, 602, 624, 624, 620, 638, 610, 636, 620, 622, 640, 638, 636, 626, 644, 630, 624, 612, 632, 622, 608, 640, 626, 648, 632, 640, 614, 622, 606, 630, 612, 628, 624, 636, 630, 604, 622, 616, 608, 632, 624, 610, 640, 636, 614, 628, 614, 614, 624, 614, 624, 622, 600, 624, 622, 620, 622, 634, 642, 646, 636, 624, 622, 626, 596, 632, 628, 630, 620, 618, 622, 628, 634, 628, 630, 630, 618, 616, 620, 632, 608, 612, 614, 624, 626, 640, 602, 618, 624, 620, 622, 634, 618, 622, 624, 620, 632, 644, 628, 638, 622, 610, 632, 618, 624, 634, 638, 614, 622, 632, 604, 636, 638, 632, 634, 600, 628, 630, 618, 616, 632, 642, 622, 640, 616, 640, 624, 586, 632, 634, 616, 632, 622, 626, 628, 634, 622, 624, 624, 626, 608, 632, 634, 620, 632, 616, 624, 638, 628, 640, 638, 628, 630, 636, 620, 628, 634, 626, 622, 612, 614, 636, 634, 620, 626, 622, 626, 634, 614, 620, 646, 630, 612, 626, 640, 590, 634, 622, 616, 644, 608]
8000 = [636, 638, 620, 624, 626, 626, 622, 622, 630, 638, 622, 606, 620, 616, 640, 632, 612, 630, 618, 628, 616, 610, 624, 636, 630, 628, 644, 632, 626, 622, 624, 614, 632, 626, 634, 632, 616, 634, 630, 606, 616, 614, 628, 624, 634, 598, 632, 630, 618, 634, 618, 624, 598, 634, 626, 632, 626, 628, 628, 626, 608, 624, 640, 626, 638, 620, 634, 618, 634, 624, 616, 632, 624, 620, 628, 600, 626, 634, 632, 614, 632, 620, 622, 628, 628, 626, 630, 638, 618, 634, 618, 626, 604, 612, 612, 636, 618, 620, 622, 630, 610, 590, 628, 626, 626, 622, 626, 608, 630, 600, 606, 628, 628, 594, 642, 640, 614, 622, 626, 618, 620, 640, 634, 638, 616, 634, 630, 638, 620, 622, 622, 624, 630, 616, 622, 622, 636, 624, 620, 634, 642, 630, 606, 620, 630, 626, 606, 622, 634, 634, 632, 634, 620, 600, 634, 616, 608, 592, 610, 626, 628, 630, 628, 630, 626, 638, 626, 634, 620, 618, 634, 632, 622, 590, 602, 630, 634, 642, 630, 604, 604, 626, 630, 624, 618, 620, 638, 636, 632, 624, 630, 616, 612, 628, 620, 616, 630, 626, 578, 642, 626, 636, 632, 630, 610, 614, 612, 614, 618, 630, 632, 626, 620, 610, 642, 630, 608, 622, 626, 642, 634, 612, 630, 616, 622, 628, 608, 636, 608, 624, 624, 620, 634, 620, 632, 618, 618, 622, 626, 620, 616, 604, 632, 626, 644, 614, 610, 634, 612, 630, 628, 622, 624, 626, 640, 630, 630, 622, 634, 632, 628, 616, 628, 608, 634, 636, 636, 618, 634, 624, 626, 626, 612, 622, 634, 624, 618, 630, 626, 638, 634, 610, 612, 630, 612, 618, 608, 630, 624, 612, 628, 608, 632, 626, 628, 638, 606, 606, 636, 628, 634, 618, 634, 632, 602, 612, 604, 632, 630, 640, 624, 604, 614, 632, 612, 636, 636, 636, 626, 622, 624, 630, 624, 626, 638, 612, 626, 634, 618, 630, 638, 612, 604, 624, 624, 618, 630, 622, 640, 616, 620, 628, 630, 626, 634, 620, 632, 642, 628, 608, 628, 612, 622, 624, 636, 622, 626, 618, 620, 632, 626, 630, 624, 630, 630, 624, 630, 634, 616, 634, 628, 620, 632, 632, 630, 630, 608, 620, 618, 624, 610, 606, 640, 618, 600, 634, 610, 624, 642, 614, 634, 628, 598, 632, 622, 604, 618, 616, 620, 610, 610, 636, 614, 640, 616, 638, 634, 638, 618, 624, 626, 624, 630, 628, 628, 630, 642, 614, 630, 612, 636, 630, 612, 632, 632, 626, 624, 624, 632, 620, 620, 632, 630, 640, 640, 636, 642, 626, 642, 638, 626, 618, 632, 624, 624, 616, 638, 632, 616, 630, 640, 598, 616, 634, 632, 626, 626, 618, 632, 622, 622, 624, 592, 626, 632, 636, 632, 622, 626, 616, 624, 620, 614, 640, 626, 626, 616, 628, 632, 614, 628, 630, 612, 624, 636, 628, 616, 620, 624, 622, 640, 622, 616, 624, 614, 632, 618, 626, 616, 612]
9000 = [626, 626, 624, 634, 620, 628, 620, 606, 628, 606, 610, 626, 616, 616, 622, 620, 622, 604, 624, 608, 620, 608, 630, 616, 620, 624, 624, 628, 612, 636, 618, 634, 614, 618, 640, 638, 616, 606, 628, 618, 620, 622, 606, 638, 624, 638, 622, 626, 616, 620, 632, 630, 614, 632, 618, 638, 622, 622, 622, 626, 626, 630, 624, 612, 632, 614, 622, 614, 622, 622, 600, 626, 626, 634, 618, 622, 616, 620, 634, 624, 612, 630, 620, 618, 628, 634, 614, 638, 626, 624, 626, 620, 608, 610, 626, 620, 636, 618, 630, 624, 636, 626, 612, 632, 620, 606, 620, 622, 636, 596, 578, 620, 610, 606, 596, 630, 628, 638, 616, 630, 636, 634, 620, 620, 626, 626, 628, 638, 614, 630, 604, 642, 634, 618, 628, 634, 638, 612, 628, 612, 622, 632, 616, 624, 624, 614, 624, 616, 624, 626, 634, 618, 614, 620, 590, 618, 628, 626, 640, 620, 632, 634, 622, 608, 624, 608, 606, 630, 626, 640, 630, 632, 634, 630, 628, 636, 610, 626, 606, 626, 624, 632, 632, 630, 634, 620, 604, 636, 620, 632, 640, 622, 622, 624, 630, 624, 624, 624, 634, 638, 632, 634, 620, 620, 626, 612, 620, 612, 606, 624, 592, 626, 624, 628, 638, 624, 604, 620, 618, 616, 622, 616, 640, 620, 606, 616, 622, 624, 624, 598, 630, 610, 634, 610, 636, 624, 618, 632, 630, 638, 622, 618, 630, 606, 634, 618, 604, 634, 610, 632, 634, 626, 628, 612, 618, 618, 630, 612, 610, 610, 632, 620, 628, 600, 630, 630, 622, 640, 616, 632, 628, 624, 630, 622, 622, 606, 624, 632, 614, 640, 618, 632, 632, 614, 618, 632, 618, 622, 612, 622, 636, 618, 628, 612, 638, 626, 614, 626, 630, 614, 626, 610, 630, 608, 610, 632, 610, 622, 624, 624, 638, 642, 634, 630, 624, 638, 622, 600, 626, 632, 632, 624, 612, 638, 622, 628, 624, 632, 624, 634, 630, 632, 618, 626, 622, 622, 626, 622, 620, 614, 624, 632, 612, 632, 626, 634, 602, 646, 600, 612, 624, 614, 632, 604, 612, 618, 620, 640, 610, 628, 616, 622, 624, 632, 606, 630, 618, 616, 626, 620, 612, 604, 622, 626, 602, 620, 614, 630, 630, 634, 602, 606, 614, 620, 628, 632, 628, 626, 624, 630, 640, 622, 618, 626, 610, 640, 612, 640, 618, 618, 622, 628, 616, 616, 636, 624, 628, 630, 628, 624, 626, 640, 616, 628, 634, 626, 618, 596, 630, 602, 624, 626, 620, 636, 630, 614, 620, 630, 626, 632, 622, 608, 624, 626, 632, 614, 630, 618, 618, 616, 626, 610, 622, 636, 636, 620, 628, 622, 614, 612, 626, 612, 626, 624, 634, 606, 626, 616, 622, 618, 640, 634, 616, 610, 620, 630, 604, 630, 630, 620, 616, 598, 618, 628, 630, 612, 636, 626, 606, 618, 628, 632, 640, 632, 630, 624, 612, 610, 632, 632, 626, 620, 610, 616, 634, 638, 620, 624, 620, 622]
