100 = [728, 728, 684, 714, 728, 728, 694, 720, 688, 714, 684, 704, 716, 688, 688, 684, 674, 718, 674, 682, 684, 714, 696, 714, 702, 718, 682, 724, 716, 708, 728, 728, 614, 704, 696, 724, 712, 718, 706, 668, 656, 692, 702, 714, 728, 672, 722, 728, 728, 722, 728, 728, 728, 702, 682, 698, 728, 728, 728, 728, 718, 724, 728, 718, 714, 728, 728, 718, 722, 688, 714, 728, 712, 722, 696, 704, 722, 722, 728, 728, 726, 716, 712, 722, 712, 726, 684, 696, 726, 700, 714, 718, 728, 728, 728, 704, 708, 684, 676, 728, 714, 694, 702, 682, 670, 728, 728, 686, 696, 678, 718, 680, 718, 710, 694, 702, 614, 720, 694, 684, 696, 720, 718, 694, 704, 714, 716, 710, 716, 694, 720, 722, 726, 724, 686, 728, 714, 702, 670, 696, 720, 712, 728, 728, 728, 648, 724, 708, 698, 692, 704, 714, 702, 704, 728, 682, 718, 714, 722, 694, 684, 710, 710, 728, 698, 698, 728, 728, 702, 728, 700, 692, 712, 708, 674, 702, 682, 696, 708, 704, 728, 728, 694, 684, 684, 706, 728, 720, 684, 720, 702, 728, 694, 690, 714, 728, 686, 702, 722, 698, 728, 728, 706, 726, 702, 720, 728, 726, 712, 728, 728, 670, 726, 726, 696, 684, 676, 702, 702, 724, 718, 690, 728, 728, 676, 714, 708, 668, 718, 706, 716, 708, 678, 726, 710, 710, 694, 698, 724, 728, 688, 728, 688, 712, 726, 694, 704, 728, 696, 708, 700, 724, 728, 694, 648, 728, 726, 682, 694, 728, 640, 716, 722, 712, 714, 714, 658, 722, 706, 722, 658, 688, 728, 728, 660, 728, 728, 704, 698, 714, 708, 720, 688, 714, 728, 726, 716, 676, 720, 680, 702, 708, 702, 722, 692, 714, 686, 718, 690, 728, 698, 684, 716, 704, 718, 702, 614, 698, 690, 718, 698, 722, 694, 728, 714, 688, 694, 704, 726, 714, 694, 720, 728, 684, 724, 694, 680, 714, 712, 672, 724, 728, 728, 726, 728, 708, 714, 720, 648, 728, 656, 686, 728, 672, 724, 696, 722, 720, 710, 716, 684, 728, 724, 686, 728, 728, 728, 720, 724, 666, 728, 678, 726, 684, 724, 692, 666, 720, 714, 712, 718, 666, 728, 726, 728, 702, 700, 708, 728, 678, 728, 716, 720, 728, 698, 702, 696, 728, 702, 676, 724, 714, 694, 728, 720, 728, 712, 718, 728, 724, 728, 700, 676, 704, 688, 728, 722, 720, 694, 694, 660, 726, 702, 702, 716, 708, 722, 710, 720, 684, 720, 724, 728, 724, 694, 720, 708, 722, 694, 708, 718, 676, 698, 698, 728, 720, 728, 708, 726, 728, 696, 716, 706, 728, 718, 728, 714, 728, 724, 688, 726, 694, 712, 720, 724, 728, 728, 726, 706, 726, 670, 722, 704, 728, 696, 664, 722, 718, 694, 686, 728, 694, 728, 728, 720, 714, 694, 720, 722, 708, 688, 696, 704, 708, 716, 694, 722, 682, 726, 714, 688, 728, 706, 696, 722, 720, 726, 694, 670, 706]
200 = [672, 714, 704, 718, 692, 700, 702, 720, 688, 684, 728, 698, 722, 698, 684, 714, 696, 702, 684, 722, 726, 690, 706, 688, 684, 706, 690, 724, 614, 702, 692, 670, 726, 712, 720, 688, 702, 684, 720, 704, 614, 706, 684, 696, 712, 700, 684, 678, 696, 728, 704, 704, 722, 684, 728, 684, 688, 674, 712, 688, 720, 682, 694, 724, 708, 694, 722, 724, 692, 670, 688, 706, 688, 684, 722, 706, 692, 710, 686, 710, 706, 710, 682, 684, 694, 676, 688, 724, 720, 678, 656, 716, 668, 714, 698, 714, 670, 710, 668, 684, 678, 728, 714, 686, 684, 696, 706, 706, 702, 698, 722, 716, 688, 664, 708, 728, 702, 720, 684, 706, 708, 688, 682, 702, 728, 696, 676, 726, 706, 684, 714, 688, 684, 712, 672, 724, 688, 724, 702, 726, 716, 720, 684, 718, 688, 698, 722, 704, 676, 688, 724, 664, 688, 728, 688, 720, 702, 716, 728, 724, 688, 708, 672, 702, 668, 720, 678, 696, 720, 722, 686, 674, 682, 702, 710, 692, 704, 706, 664, 676, 654, 694, 696, 684, 714, 684, 614, 728, 694, 724, 690, 690, 652, 708, 670, 706, 716, 684, 694, 696, 700, 656, 672, 692, 728, 696, 716, 684, 714, 684, 706, 718, 690, 710, 700, 640, 720, 712, 682, 692, 702, 694, 694, 724, 684, 696, 718, 684, 720, 696, 674, 688, 670, 718, 712, 694, 708, 702, 726, 720, 700, 684, 680, 678, 714, 670, 708, 684, 670, 670, 714, 728, 694, 702, 692, 642, 662, 684, 718, 702, 710, 710, 694, 708, 688, 658, 688, 702, 684, 670, 690, 634, 722, 684, 722, 710, 670, 676, 684, 684, 704, 682, 682, 712, 684, 684, 718, 670, 720, 692, 722, 702, 728, 694, 710, 680, 708, 696, 694, 684, 722, 686, 722, 688, 708, 728, 696, 664, 700, 634, 712, 728, 648, 684, 668, 684, 656, 692, 682, 676, 728, 710, 710, 670, 672, 724, 688, 718, 648, 714, 694, 678, 704, 710, 682, 684, 700, 716, 694, 686, 718, 726, 724, 726, 728, 696, 696, 694, 696, 700, 684, 704, 708, 710, 694, 670, 704, 676, 684, 708, 696, 706, 698, 692, 708, 662, 716, 708, 702, 726, 684, 686, 728, 714, 688, 708, 682, 710, 668, 674, 636, 646, 702, 660, 694, 720, 712, 714, 728, 718, 692, 696, 724, 670, 720, 688, 670, 702, 712, 720, 710, 722, 726, 696, 688, 698, 714, 682, 696, 702, 690, 690, 714, 722, 702, 726, 694, 690, 688, 684, 680, 614, 668, 728, 670, 724, 684, 692, 704, 614, 694, 696, 696, 720, 686, 694, 684, 688, 684, 686, 702, 718, 708, 670, 688, 716, 678, 694, 722, 692, 670, 696, 698, 720, 712, 682, 670, 724, 716, 660, 716, 680, 684, 648, 682, 676, 696, 716, 698, 724, 670, 726, 704, 694, 692, 694, 710, 726, 668, 708, 694, 710, 700, 706, 714, 696, 696, 690, 684, 694, 710, 682, 728, 668, 690, 684, 720, 724, 724, 718]
300 = [670, 684, 696, 694, 702, 662, 704, 670, 694, 694, 686, 716, 656, 668, 688, 672, 672, 696, 696, 684, 706, 684, 692, 670, 688, 664, 688, 720, 720, 714, 688, 688, 710, 714, 670, 684, 702, 702, 658, 666, 670, 656, 700, 686, 694, 696, 682, 682, 710, 718, 706, 706, 694, 714, 678, 664, 676, 720, 690, 708, 688, 664, 696, 684, 696, 684, 670, 714, 650, 714, 690, 714, 688, 702, 726, 684, 678, 684, 694, 682, 684, 696, 696, 688, 648, 698, 702, 712, 696, 716, 716, 686, 688, 684, 674, 704, 648, 694, 708, 694, 704, 728, 692, 700, 704, 710, 684, 706, 684, 702, 694, 716, 716, 680, 714, 680, 642, 702, 694, 710, 704, 706, 684, 724, 670, 694, 704, 708, 684, 688, 688, 660, 686, 716, 664, 716, 720, 688, 668, 686, 700, 706, 694, 702, 688, 690, 688, 684, 708, 696, 676, 684, 708, 718, 644, 692, 662, 708, 648, 670, 694, 720, 702, 688, 710, 708, 708, 696, 712, 708, 682, 702, 682, 706, 692, 650, 702, 712, 694, 696, 694, 702, 694, 660, 682, 688, 698, 692, 696, 696, 692, 684, 684, 726, 696, 688, 696, 670, 676, 688, 684, 690, 674, 690, 704, 696, 704, 684, 724, 694, 664, 676, 718, 704, 706, 714, 684, 708, 696, 686, 702, 688, 712, 712, 684, 722, 648, 704, 688, 678, 688, 674, 710, 694, 696, 674, 700, 708, 722, 684, 694, 688, 728, 686, 684, 678, 696, 718, 682, 698, 688, 700, 696, 660, 714, 688, 684, 658, 670, 692, 720, 716, 714, 694, 684, 696, 710, 706, 692, 720, 684, 694, 666, 698, 688, 708, 694, 706, 714, 694, 680, 708, 724, 690, 714, 696, 688, 648, 692, 722, 704, 666, 682, 696, 702, 690, 684, 702, 700, 706, 684, 684, 630, 686, 702, 704, 698, 710, 708, 640, 696, 704, 698, 720, 650, 678, 684, 694, 708, 676, 696, 704, 658, 698, 720, 680, 684, 648, 682, 694, 702, 692, 648, 668, 688, 666, 704, 676, 700, 688, 694, 700, 676, 706, 664, 668, 694, 696, 656, 676, 708, 686, 702, 660, 710, 670, 684, 714, 694, 694, 716, 684, 720, 694, 696, 708, 696, 684, 702, 682, 724, 676, 680, 678, 684, 648, 708, 684, 670, 694, 696, 696, 702, 708, 696, 678, 684, 670, 694, 648, 712, 688, 704, 702, 716, 706, 674, 718, 674, 700, 694, 696, 664, 674, 698, 644, 698, 712, 706, 692, 714, 662, 712, 686, 708, 712, 718, 706, 684, 708, 684, 720, 708, 722, 678, 686, 700, 704, 670, 708, 694, 694, 696, 692, 678, 690, 710, 684, 700, 724, 684, 668, 702, 694, 706, 684, 688, 690, 688, 666, 698, 670, 698, 684, 688, 712, 656, 716, 692, 704, 714, 706, 696, 706, 694, 720, 684, 708, 668, 696, 696, 722, 710, 698, 708, 694, 688, 706, 694, 670, 710, 688, 696, 704, 684, 684, 714, 682, 688, 682, 716, 694, 694, 670, 694, 696, 702, 684, 684, 676]
400 = [688, 704, 696, 708, 676, 700, 686, 676, 714, 684, 702, 698, 634, 704, 704, 670, 682, 694, 694, 684, 678, 724, 682, 684, 688, 676, 710, 696, 696, 686, 710, 684, 682, 724, 668, 710, 688, 708, 698, 654, 694, 672, 684, 694, 688, 690, 688, 722, 704, 680, 682, 702, 694, 688, 702, 684, 662, 694, 710, 686, 694, 682, 660, 684, 688, 676, 688, 690, 684, 688, 670, 684, 668, 690, 690, 694, 648, 688, 684, 650, 686, 694, 684, 688, 696, 708, 664, 702, 694, 704, 684, 688, 684, 684, 660, 688, 678, 684, 674, 670, 692, 674, 662, 696, 688, 684, 662, 702, 708, 676, 668, 690, 696, 684, 704, 678, 688, 614, 684, 676, 686, 708, 672, 678, 688, 684, 672, 694, 684, 692, 650, 670, 654, 688, 702, 694, 702, 694, 680, 706, 694, 694, 708, 688, 694, 688, 696, 682, 722, 692, 694, 648, 706, 682, 696, 686, 726, 690, 680, 664, 674, 696, 670, 696, 684, 684, 672, 696, 712, 706, 704, 684, 696, 694, 670, 684, 684, 688, 708, 676, 702, 716, 694, 688, 662, 676, 680, 654, 688, 686, 684, 700, 614, 706, 682, 684, 710, 648, 700, 670, 700, 696, 696, 704, 698, 648, 688, 700, 694, 694, 680, 686, 648, 694, 694, 682, 678, 692, 694, 688, 694, 696, 660, 702, 692, 698, 684, 684, 718, 694, 710, 704, 650, 694, 684, 670, 682, 684, 664, 700, 694, 682, 678, 678, 698, 684, 680, 678, 670, 696, 684, 688, 698, 666, 708, 700, 708, 680, 712, 708, 706, 708, 714, 684, 724, 714, 678, 702, 678, 712, 680, 694, 680, 716, 684, 638, 694, 712, 684, 692, 688, 668, 702, 666, 706, 692, 684, 714, 694, 700, 696, 688, 692, 678, 660, 694, 664, 688, 702, 704, 714, 706, 684, 672, 692, 670, 688, 688, 708, 692, 672, 702, 692, 688, 700, 670, 684, 716, 702, 708, 696, 694, 614, 696, 706, 688, 716, 690, 704, 676, 670, 694, 684, 692, 694, 684, 706, 670, 692, 678, 668, 694, 720, 686, 670, 676, 682, 676, 694, 658, 706, 694, 660, 702, 694, 688, 722, 664, 684, 682, 692, 694, 642, 678, 676, 722, 696, 678, 688, 692, 700, 688, 694, 700, 684, 706, 684, 672, 714, 688, 684, 676, 684, 670, 716, 658, 676, 686, 728, 702, 698, 698, 650, 686, 688, 724, 684, 684, 668, 684, 684, 614, 696, 704, 702, 658, 696, 700, 684, 690, 692, 668, 708, 694, 682, 686, 724, 696, 688, 684, 684, 670, 694, 700, 684, 708, 684, 698, 676, 700, 708, 708, 712, 720, 696, 700, 706, 660, 694, 700, 696, 660, 674, 694, 696, 632, 706, 708, 678, 716, 670, 682, 670, 684, 684, 676, 670, 684, 692, 690, 696, 720, 672, 696, 714, 728, 708, 684, 694, 676, 704, 670, 702, 690, 670, 692, 670, 684, 694, 694, 694, 684, 634, 702, 678, 714, 688, 720, 702, 702, 692, 684, 708, 700, 710, 700, 642, 688, 694, 710]
500 = [614, 702, 644, 694, 666, 684, 682, 670, 684, 692, 662, 694, 658, 670, 670, 682, 714, 688, 710, 676, 704, 678, 694, 692, 700, 670, 654, 688, 696, 690, 710, 710, 704, 684, 660, 692, 684, 682, 668, 684, 682, 670, 694, 670, 684, 696, 680, 702, 686, 688, 688, 670, 646, 706, 696, 682, 684, 708, 668, 680, 686, 678, 680, 658, 688, 696, 684, 664, 688, 676, 678, 680, 704, 680, 674, 614, 696, 670, 688, 692, 712, 650, 694, 692, 684, 660, 686, 614, 696, 704, 672, 670, 678, 674, 696, 696, 664, 694, 688, 656, 680, 696, 670, 692, 688, 694, 684, 654, 710, 706, 656, 648, 684, 684, 696, 688, 688, 674, 688, 704, 614, 708, 658, 648, 654, 696, 686, 656, 684, 682, 684, 694, 688, 682, 660, 678, 696, 710, 702, 670, 692, 672, 672, 686, 686, 688, 716, 700, 684, 724, 684, 654, 682, 668, 710, 700, 700, 698, 680, 696, 692, 698, 702, 694, 696, 658, 686, 682, 696, 640, 694, 694, 684, 682, 688, 678, 694, 684, 684, 714, 676, 668, 712, 678, 696, 694, 676, 686, 644, 684, 670, 684, 670, 694, 688, 694, 696, 678, 708, 656, 688, 694, 694, 656, 660, 692, 656, 698, 682, 696, 722, 684, 688, 684, 674, 668, 710, 680, 660, 684, 698, 696, 688, 658, 682, 696, 684, 668, 696, 684, 684, 672, 684, 700, 664, 700, 696, 664, 688, 682, 692, 684, 706, 672, 644, 696, 682, 714, 670, 696, 660, 686, 684, 680, 684, 688, 678, 668, 700, 694, 660, 674, 690, 682, 666, 702, 672, 688, 704, 694, 710, 688, 684, 700, 692, 684, 714, 678, 688, 684, 714, 692, 688, 684, 678, 676, 672, 668, 666, 704, 688, 674, 696, 692, 676, 648, 688, 700, 684, 686, 670, 708, 688, 694, 650, 694, 648, 706, 656, 694, 650, 682, 684, 646, 688, 676, 704, 704, 700, 658, 670, 708, 680, 680, 680, 684, 688, 694, 668, 678, 698, 656, 696, 724, 696, 678, 710, 668, 688, 702, 684, 664, 700, 676, 694, 684, 680, 694, 684, 696, 714, 688, 622, 684, 688, 694, 676, 688, 684, 676, 652, 668, 708, 682, 702, 684, 684, 696, 684, 686, 702, 680, 678, 674, 648, 692, 688, 680, 666, 670, 688, 688, 696, 704, 704, 672, 684, 684, 708, 702, 682, 704, 694, 700, 688, 688, 684, 692, 684, 684, 682, 666, 660, 684, 706, 670, 696, 668, 698, 670, 682, 694, 682, 708, 682, 634, 710, 688, 668, 684, 708, 690, 684, 666, 694, 652, 646, 684, 686, 688, 676, 706, 696, 670, 676, 690, 692, 662, 706, 656, 688, 688, 688, 670, 684, 672, 690, 680, 694, 674, 692, 678, 686, 684, 674, 668, 686, 614, 676, 682, 682, 670, 660, 684, 676, 700, 698, 688, 670, 696, 696, 704, 684, 674, 696, 696, 678, 684, 684, 660, 700, 614, 684, 700, 684, 648, 684, 682, 670, 686, 698, 716, 694, 664, 684, 692, 664, 696, 684, 698]
600 = [700, 696, 678, 672, 696, 696, 692, 684, 716, 686, 696, 694, 672, 668, 696, 684, 696, 684, 686, 696, 694, 656, 704, 678, 688, 682, 674, 694, 700, 684, 664, 676, 666, 656, 712, 668, 666, 710, 686, 684, 684, 638, 684, 686, 696, 692, 684, 676, 696, 698, 682, 684, 674, 686, 684, 692, 684, 676, 700, 698, 680, 684, 676, 702, 680, 614, 684, 686, 694, 682, 700, 712, 670, 650, 694, 670, 652, 700, 658, 670, 668, 688, 676, 688, 626, 684, 682, 694, 634, 688, 674, 706, 658, 696, 684, 682, 684, 670, 700, 688, 672, 714, 672, 648, 656, 690, 670, 688, 680, 686, 670, 640, 676, 690, 648, 634, 684, 696, 692, 684, 676, 688, 644, 710, 684, 684, 696, 614, 684, 680, 658, 682, 674, 656, 718, 712, 686, 688, 686, 676, 708, 688, 682, 684, 684, 696, 684, 684, 678, 680, 684, 696, 660, 680, 694, 680, 670, 708, 694, 694, 670, 688, 672, 684, 694, 648, 670, 710, 694, 694, 684, 672, 686, 692, 684, 688, 688, 664, 670, 672, 660, 680, 710, 670, 696, 660, 682, 660, 694, 698, 696, 678, 674, 678, 694, 694, 684, 670, 670, 704, 676, 672, 694, 680, 668, 708, 684, 664, 644, 680, 648, 684, 700, 692, 708, 712, 696, 696, 648, 648, 702, 688, 688, 706, 676, 702, 684, 688, 708, 714, 670, 646, 654, 678, 696, 668, 684, 680, 698, 708, 706, 688, 696, 658, 684, 658, 704, 652, 660, 690, 702, 688, 686, 684, 688, 648, 682, 708, 660, 680, 672, 670, 702, 662, 696, 670, 678, 676, 684, 670, 692, 660, 700, 670, 684, 680, 674, 688, 682, 684, 628, 670, 684, 694, 684, 670, 692, 614, 682, 686, 684, 696, 690, 648, 710, 648, 696, 680, 686, 682, 676, 680, 654, 688, 684, 676, 684, 670, 676, 676, 680, 674, 676, 614, 688, 686, 672, 664, 696, 702, 702, 688, 688, 614, 704, 688, 682, 682, 688, 686, 702, 674, 694, 692, 694, 648, 684, 654, 676, 662, 670, 708, 614, 692, 660, 684, 652, 632, 690, 670, 684, 682, 674, 684, 684, 684, 696, 680, 700, 674, 688, 680, 698, 686, 694, 702, 684, 684, 648, 688, 692, 698, 686, 684, 648, 672, 688, 696, 670, 684, 676, 678, 694, 694, 678, 708, 696, 670, 686, 692, 692, 672, 684, 670, 684, 648, 686, 674, 676, 694, 688, 670, 692, 688, 688, 684, 662, 696, 676, 672, 684, 694, 654, 682, 670, 690, 670, 694, 670, 700, 700, 648, 700, 688, 698, 688, 658, 670, 682, 700, 684, 684, 644, 640, 682, 634, 634, 698, 682, 612, 634, 670, 714, 694, 702, 696, 668, 672, 684, 690, 692, 688, 684, 674, 684, 680, 660, 684, 684, 672, 688, 704, 628, 720, 688, 688, 692, 704, 656, 682, 660, 684, 678, 678, 684, 688, 702, 700, 656, 684, 694, 674, 670, 688, 680, 684, 704, 656, 702, 702, 694, 706, 680, 684, 674, 696, 686, 678, 670, 688]
700 = [670, 688, 702, 696, 672, 704, 672, 688, 680, 656, 648, 684, 670, 676, 670, 694, 690, 674, 692, 660, 694, 632, 694, 682, 684, 682, 666, 614, 686, 704, 642, 670, 700, 672, 686, 704, 672, 668, 684, 672, 668, 692, 648, 660, 688, 656, 684, 670, 640, 650, 676, 688, 694, 682, 680, 688, 692, 688, 614, 666, 676, 670, 688, 684, 694, 642, 694, 688, 670, 678, 646, 670, 680, 710, 698, 702, 668, 672, 694, 668, 684, 682, 694, 684, 702, 684, 672, 614, 686, 694, 684, 684, 680, 688, 692, 676, 654, 652, 682, 694, 648, 660, 680, 650, 692, 656, 668, 688, 656, 682, 634, 674, 676, 672, 660, 678, 706, 676, 696, 670, 670, 684, 684, 614, 670, 640, 664, 662, 692, 682, 690, 702, 684, 614, 684, 648, 650, 688, 684, 696, 666, 708, 690, 670, 668, 670, 670, 674, 676, 656, 694, 678, 694, 694, 684, 668, 688, 684, 680, 670, 686, 678, 694, 692, 656, 698, 708, 694, 708, 688, 688, 694, 670, 686, 694, 694, 680, 680, 708, 660, 648, 702, 678, 698, 646, 672, 648, 684, 648, 678, 670, 680, 646, 690, 688, 688, 636, 696, 670, 694, 614, 670, 684, 702, 634, 678, 692, 640, 686, 614, 650, 696, 662, 672, 678, 674, 684, 688, 656, 692, 704, 690, 696, 614, 696, 714, 678, 652, 684, 692, 702, 676, 644, 634, 662, 672, 686, 614, 688, 684, 688, 676, 680, 688, 668, 644, 694, 690, 650, 684, 702, 700, 688, 676, 676, 680, 684, 696, 688, 684, 678, 696, 650, 682, 686, 682, 684, 688, 670, 684, 658, 694, 682, 678, 692, 690, 696, 688, 688, 708, 676, 614, 682, 710, 684, 670, 696, 688, 650, 676, 702, 684, 668, 658, 688, 670, 684, 674, 670, 684, 684, 676, 662, 654, 670, 670, 686, 672, 682, 694, 706, 664, 696, 680, 700, 688, 664, 692, 688, 670, 676, 696, 694, 704, 682, 688, 684, 670, 688, 660, 684, 682, 656, 660, 670, 692, 688, 700, 704, 696, 670, 684, 696, 684, 676, 650, 614, 688, 696, 682, 660, 614, 674, 664, 720, 700, 704, 690, 696, 676, 640, 694, 670, 678, 646, 684, 682, 700, 662, 624, 684, 614, 680, 674, 686, 614, 688, 688, 668, 652, 684, 680, 646, 670, 688, 684, 680, 694, 676, 694, 676, 690, 692, 684, 684, 696, 684, 668, 684, 670, 678, 684, 696, 696, 682, 678, 684, 614, 684, 694, 696, 656, 704, 652, 706, 670, 682, 634, 702, 674, 684, 692, 674, 700, 684, 700, 674, 668, 700, 688, 702, 684, 700, 684, 684, 684, 670, 674, 690, 678, 684, 672, 688, 676, 684, 652, 688, 684, 710, 700, 642, 696, 688, 698, 702, 688, 692, 696, 684, 694, 660, 670, 670, 706, 654, 690, 674, 694, 702, 680, 684, 684, 670, 706, 664, 686, 654, 704, 676, 694, 716, 684, 688, 678, 684, 672, 668, 670, 674, 682, 654, 712, 684, 670, 704, 696, 678, 648, 662, 672]
800 = [640, 712, 688, 700, 660, 696, 672, 684, 676, 688, 648, 682, 688, 670, 678, 670, 614, 670, 684, 682, 632, 660, 648, 678, 688, 670, 658, 684, 668, 708, 668, 678, 688, 698, 670, 650, 688, 656, 684, 686, 656, 688, 684, 678, 694, 660, 680, 676, 710, 650, 684, 682, 694, 694, 690, 686, 680, 694, 664, 680, 648, 614, 688, 692, 670, 678, 682, 708, 694, 650, 678, 682, 648, 690, 670, 684, 688, 694, 688, 672, 640, 690, 680, 678, 692, 664, 654, 614, 702, 690, 678, 702, 684, 670, 670, 708, 662, 704, 688, 684, 664, 692, 640, 670, 652, 670, 688, 688, 660, 668, 684, 684, 648, 688, 702, 676, 676, 680, 692, 682, 692, 684, 706, 684, 684, 696, 648, 688, 694, 670, 670, 678, 684, 670, 688, 672, 688, 652, 684, 674, 694, 704, 688, 696, 668, 684, 684, 678, 676, 700, 694, 670, 678, 668, 684, 698, 670, 670, 662, 682, 670, 686, 688, 678, 696, 682, 670, 684, 682, 690, 684, 708, 688, 692, 706, 684, 678, 710, 688, 684, 648, 684, 682, 684, 670, 682, 688, 648, 700, 668, 670, 692, 670, 614, 684, 676, 670, 698, 672, 660, 692, 648, 706, 670, 648, 682, 676, 676, 684, 684, 684, 638, 664, 684, 688, 680, 640, 666, 684, 682, 688, 682, 676, 684, 684, 672, 676, 676, 684, 664, 684, 670, 690, 680, 650, 676, 670, 674, 662, 694, 634, 694, 690, 682, 684, 682, 688, 640, 652, 656, 652, 656, 684, 680, 696, 684, 614, 688, 684, 684, 714, 634, 694, 650, 684, 684, 688, 700, 648, 684, 656, 704, 656, 614, 684, 696, 682, 684, 660, 674, 664, 694, 688, 688, 708, 688, 684, 656, 688, 688, 670, 648, 670, 676, 658, 672, 668, 688, 688, 680, 682, 682, 688, 684, 700, 644, 682, 662, 682, 648, 688, 688, 684, 684, 682, 692, 684, 684, 676, 686, 662, 682, 674, 684, 686, 654, 714, 660, 650, 672, 684, 680, 638, 690, 680, 688, 684, 678, 668, 670, 670, 668, 688, 672, 688, 686, 678, 648, 702, 648, 666, 688, 678, 700, 694, 662, 678, 676, 676, 672, 682, 614, 670, 662, 670, 686, 648, 700, 700, 650, 694, 682, 680, 686, 682, 680, 676, 690, 688, 670, 670, 688, 684, 684, 684, 684, 668, 670, 694, 684, 698, 700, 660, 682, 678, 688, 648, 682, 678, 614, 680, 684, 634, 676, 700, 650, 684, 700, 670, 694, 668, 684, 660, 662, 696, 660, 684, 688, 670, 676, 684, 644, 696, 690, 678, 690, 684, 690, 686, 674, 664, 688, 690, 686, 684, 688, 670, 696, 692, 676, 684, 666, 668, 682, 644, 694, 664, 682, 684, 660, 680, 684, 688, 664, 686, 684, 654, 692, 692, 682, 614, 680, 680, 652, 688, 658, 704, 662, 676, 694, 670, 702, 710, 678, 684, 650, 676, 648, 684, 686, 668, 678, 692, 676, 694, 696, 614, 688, 656, 674, 660, 654, 694, 650, 666, 676, 692, 650, 692, 692]
900 = [676, 684, 676, 660, 634, 672, 694, 686, 678, 660, 634, 686, 688, 680, 634, 688, 680, 692, 694, 684, 670, 694, 676, 676, 670, 680, 678, 684, 688, 652, 688, 714, 680, 670, 672, 698, 666, 672, 688, 688, 660, 664, 694, 682, 660, 692, 702, 670, 690, 634, 666, 670, 684, 650, 684, 656, 688, 668, 690, 684, 650, 670, 686, 666, 676, 694, 670, 684, 670, 688, 680, 700, 684, 680, 674, 660, 702, 696, 688, 656, 652, 614, 674, 642, 670, 694, 684, 644, 640, 690, 692, 656, 694, 688, 688, 650, 680, 648, 682, 684, 650, 670, 668, 696, 650, 648, 668, 682, 684, 694, 682, 684, 670, 674, 700, 676, 614, 684, 682, 682, 674, 704, 680, 694, 670, 650, 690, 684, 684, 702, 670, 686, 656, 688, 670, 708, 670, 642, 648, 684, 666, 670, 688, 694, 676, 678, 694, 708, 670, 692, 682, 688, 688, 700, 678, 648, 684, 684, 682, 694, 694, 694, 688, 684, 676, 684, 684, 678, 676, 670, 664, 666, 704, 688, 670, 676, 696, 684, 672, 634, 702, 634, 650, 690, 688, 674, 670, 684, 682, 662, 680, 674, 688, 688, 676, 694, 688, 682, 640, 684, 680, 698, 684, 688, 656, 696, 650, 670, 692, 688, 676, 670, 670, 684, 694, 696, 672, 684, 666, 660, 680, 684, 684, 692, 614, 664, 688, 684, 684, 712, 670, 688, 666, 688, 696, 682, 670, 670, 664, 660, 688, 686, 684, 706, 668, 674, 658, 684, 684, 684, 678, 688, 676, 688, 692, 684, 680, 682, 694, 670, 670, 692, 688, 682, 656, 684, 694, 684, 690, 696, 664, 682, 698, 678, 690, 648, 656, 688, 684, 704, 670, 660, 690, 688, 654, 688, 684, 666, 670, 692, 690, 638, 670, 676, 684, 668, 684, 670, 684, 658, 672, 704, 646, 660, 696, 664, 694, 680, 688, 662, 660, 696, 650, 684, 678, 662, 688, 680, 682, 676, 670, 684, 684, 682, 668, 684, 658, 688, 680, 648, 688, 682, 674, 704, 684, 684, 670, 668, 684, 614, 682, 684, 676, 680, 684, 684, 688, 670, 680, 684, 684, 676, 688, 678, 670, 682, 696, 678, 668, 684, 694, 654, 688, 688, 684, 684, 682, 670, 660, 670, 654, 664, 670, 688, 684, 664, 648, 688, 682, 672, 670, 696, 674, 684, 676, 676, 700, 682, 644, 692, 662, 684, 684, 676, 696, 696, 670, 660, 688, 666, 660, 650, 688, 694, 692, 662, 684, 648, 684, 670, 676, 676, 696, 662, 688, 684, 666, 662, 664, 690, 678, 676, 714, 678, 682, 664, 686, 676, 682, 656, 676, 680, 682, 696, 668, 694, 684, 650, 670, 692, 672, 684, 648, 648, 674, 672, 668, 642, 670, 648, 694, 700, 684, 694, 674, 684, 684, 662, 676, 652, 680, 682, 684, 634, 668, 678, 680, 688, 648, 684, 670, 640, 682, 684, 684, 684, 684, 684, 692, 660, 658, 684, 688, 688, 684, 670, 692, 692, 688, 692, 682, 684, 678, 670, 680, 686, 682, 676, 684, 684]
